Date,Ticker,Stock,%,Change
2015 Q3,GHC,GRAHAM HOLDINGS CO-CLASS B,0.05%,0
2015 Q3,GM,GENERAL MOTORS CO,1.18%,1
2015 Q3,GS,GOLDMAN SACHS GROUP INC,1.49%,-1
2015 Q3,IBM,INTL BUSINESS MACHINES CORP,9.22%,1
2015 Q3,JNJ,JOHNSON & JOHNSON,0.02%,0
2015 Q3,KHC,KRAFT HEINZ CO/THE,18.04%,1
2015 Q3,KO,COCA-COLA CO/THE,12.60%,0
2015 Q3,KRFT,KRAFT FOODS GROUP INC,0.00%,-1
2015 Q3,LBTYA,LIBERTY GLOBAL PLC-A,0.40%,1
2015 Q3,LBTYK,LIBERTY GLOBAL PLC- C,0.24%,0
2015 Q3,LEE,LEE ENTERPRISES,0.00%,0
2015 Q3,MA,MASTERCARD INC - A,0.37%,0
2015 Q3,MCO,MOODY'S CORP,1.90%,0
2015 Q3,MDLZ,MONDELEZ INTERNATIONAL INC-A,0.02%,0
2015 Q3,MTB,M & T BANK CORP,0.52%,0
2015 Q3,NWS.A,NEWS CORP-CL A,0.19%,1
2015 Q3,PCP,PRECISION CASTPARTS CORP,0.76%,0
2015 Q3,PG,PROCTER & GAMBLE CO/THE,2.98%,0
2015 Q3,PSX,PHILLIPS 66,3.71%,1
2015 Q3,QSR,RESTAURANT BRANDS INTERN,0.24%,0
2015 Q3,SNY,SANOFI-ADR,0.15%,0
2015 Q3,SU,SUNCOR ENERGY INC,0.63%,1
2015 Q3,T,AT&T INC,1.52%,1
2015 Q3,TMJ,TORCHMARK CORP,0.28%,0
2015 Q3,UPS,UNITED PARCEL SERVICE-CL B,0.00%,0
2015 Q3,USB,US BANCORP,2.74%,0
2015 Q3,USG,USG CORP,0.81%,0
2015 Q3,V,VISA INC-CLASS A SHARES,0.54%,0
2015 Q3,VIAB,VIACOM INC-CLASS B,0.00%,-1
2015 Q3,VRSK,VERISK ANALYTICS INC,0.09%,0
2015 Q3,VRSN,VERISIGN INC,0.72%,0
2015 Q3,VZ,VERIZON COMMUNICATIONS INC,0.51%,0
2015 Q3,WBC,WABCO HOLDINGS INC,0.29%,-1
2015 Q3,WFC,WELLS FARGO & CO,18.95%,0
2015 Q3,WMT,WALMART INC,2.86%,-1
2015 Q4,1396924D,LIBERTY MEDIA CORP - A,0.23%,0
2015 Q4,1396926D,LIBERTY MEDIA CORP - C,0.44%,0
2015 Q4,1811934D,MEDIA GENERAL INC,0.04%,0
2015 Q4,9876540D,FORMER CHARTER COMMUNICATION,1.43%,0
2015 Q4,9999825D,LIBERTY GLOBAL PLC LILAC - A,0.02%,0
2015 Q4,9999826D,LIBERTY GLOBAL PLC LILAC - C,0.01%,0
2015 Q4,AXP,AMERICAN EXPRESS CO,8.00%,0
2015 Q4,AXTA,AXALTA COATING SYSTEMS LTD,0.47%,1
2015 Q4,BK,BANK OF NEW YORK MELLON CORP,0.63%,0
2015 Q4,CBI,CHICAGO BRIDGE & IRON CO NV,0.00%,-1
2015 Q4,COST,COSTCO WHOLESALE CORP,0.53%,0
2015 Q4,DE,DEERE & CO,1.32%,1
2015 Q4,DNOW,NOW INC,0.02%,0
2015 Q4,DVA,DAVITA INC,2.04%,0
2015 Q4,GE,GENERAL ELECTRIC CO,0.25%,0
2015 Q4,GHC,GRAHAM HOLDINGS CO-CLASS B,0.04%,0
2015 Q4,GM,GENERAL MOTORS CO,1.29%,0
2015 Q4,GS,GOLDMAN SACHS GROUP INC,1.50%,0
2015 Q4,IBM,INTL BUSINESS MACHINES CORP,8.46%,0
2015 Q4,JNJ,JOHNSON & JOHNSON,0.03%,0
2015 Q4,KHC,KRAFT HEINZ CO/THE,17.97%,0
2015 Q4,KMI,KINDER MORGAN INC,0.30%,1
2015 Q4,KO,COCA-COLA CO/THE,13.03%,0
2015 Q4,LBTYA,LIBERTY GLOBAL PLC-A,0.40%,1
2015 Q4,LBTYK,LIBERTY GLOBAL PLC- C,0.23%,0
2015 Q4,LEE,LEE ENTERPRISES,0.00%,0
2015 Q4,MA,MASTERCARD INC - A,0.39%,0
2015 Q4,MCO,MOODY'S CORP,1.88%,0
2015 Q4,MDLZ,MONDELEZ INTERNATIONAL INC-A,0.02%,0
2015 Q4,MTB,M & T BANK CORP,0.49%,0
2015 Q4,NWS.A,NEWS CORP-CL A,0.18%,0
2015 Q4,PCP,PRECISION CASTPARTS CORP,0.74%,0
2015 Q4,PG,PROCTER & GAMBLE CO/THE,3.18%,0
2015 Q4,PSX,PHILLIPS 66,3.81%,0
2015 Q4,QSR,RESTAURANT BRANDS INTERN,0.24%,0
2015 Q4,SNY,SANOFI-ADR,0.13%,0
2015 Q4,SU,SUNCOR ENERGY INC,0.59%,0
2015 Q4,T,AT&T INC,1.22%,-1
2015 Q4,TMJ,TORCHMARK CORP,0.28%,0
2015 Q4,UPS,UNITED PARCEL SERVICE-CL B,0.00%,0
2015 Q4,USB,US BANCORP,2.75%,0
2015 Q4,USG,USG CORP,0.72%,0
2015 Q4,V,VISA INC-CLASS A SHARES,0.58%,0
2015 Q4,VRSK,VERISK ANALYTICS INC,0.09%,0
2015 Q4,VRSN,VERISIGN INC,0.86%,0
2015 Q4,VZ,VERIZON COMMUNICATIONS INC,0.53%,0
2015 Q4,WBC,WABCO HOLDINGS INC,0.26%,-1
2015 Q4,WFC,WELLS FARGO & CO,19.78%,1
2015 Q4,WMT,WALMART INC,2.61%,0
2016 Q1,1396924D,LIBERTY MEDIA CORP - A,0.30%,1
2016 Q1,1396926D,LIBERTY MEDIA CORP - C,0.59%,1
2016 Q1,1811934D,MEDIA GENERAL INC,0.04%,0
2016 Q1,9876540D,FORMER CHARTER COMMUNICATION,1.63%,1
2016 Q1,9999825D,LIBERTY GLOBAL PLC LILAC - A,0.01%,0
2016 Q1,9999826D,LIBERTY GLOBAL PLC LILAC - C,0.01%,0
2016 Q1,AAPL,APPLE INC,0.83%,1
2016 Q1,AXP,AMERICAN EXPRESS CO,7.24%,0
2016 Q1,AXTA,AXALTA COATING SYSTEMS LTD,0.53%,0
2016 Q1,BK,BANK OF NEW YORK MELLON CORP,0.60%,1
2016 Q1,COST,COSTCO WHOLESALE CORP,0.53%,0
2016 Q1,DE,DEERE & CO,1.39%,1
2016 Q1,DNOW,NOW INC,0.03%,0
2016 Q1,DVA,DAVITA INC,2.20%,0
2016 Q1,GE,GENERAL ELECTRIC CO,0.26%,0
2016 Q1,GHC,GRAHAM HOLDINGS CO-CLASS B,0.04%,0
2016 Q1,GM,GENERAL MOTORS CO,1.22%,0
2016 Q1,GS,GOLDMAN SACHS GROUP INC,1.34%,0
2016 Q1,IBM,INTL BUSINESS MACHINES CORP,9.57%,1
2016 Q1,JNJ,JOHNSON & JOHNSON,0.03%,0
2016 Q1,KHC,KRAFT HEINZ CO/THE,19.90%,0
2016 Q1,KMI,KINDER MORGAN INC,0.37%,0
2016 Q1,KO,COCA-COLA CO/THE,14.43%,0
2016 Q1,LBTYA,LIBERTY GLOBAL PLC-A,0.47%,1
2016 Q1,LBTYK,LIBERTY GLOBAL PLC- C,0.21%,0
2016 Q1,LEE,LEE ENTERPRISES,0.00%,0
2016 Q1,MA,MASTERCARD INC - A,0.36%,-1
2016 Q1,MCO,MOODY'S CORP,1.85%,0
2016 Q1,MDLZ,MONDELEZ INTERNATIONAL INC-A,0.02%,0
2016 Q1,MTB,M & T BANK CORP,0.46%,0
2016 Q1,NWS.A,NEWS CORP-CL A,0.19%,0
2016 Q1,PCP,PRECISION CASTPARTS CORP,0.00%,-1
2016 Q1,PG,PROCTER & GAMBLE CO/THE,0.02%,-1
2016 Q1,PSX,PHILLIPS 66,5.09%,1
2016 Q1,QSR,RESTAURANT BRANDS INTERN,0.25%,0
2016 Q1,SNY,SANOFI-ADR,0.12%,0
2016 Q1,SU,SUNCOR ENERGY INC,0.65%,0
2016 Q1,T,AT&T INC,0.00%,-1
2016 Q1,TMJ,TORCHMARK CORP,0.27%,0
2016 Q1,UPS,UNITED PARCEL SERVICE-CL B,0.00%,0
2016 Q1,USB,US BANCORP,2.69%,0
2016 Q1,USG,USG CORP,0.75%,0
2016 Q1,V,VISA INC-CLASS A SHARES,0.61%,1
2016 Q1,VRSK,VERISK ANALYTICS INC,0.10%,0
2016 Q1,VRSN,VERISIGN INC,0.89%,0
2016 Q1,VZ,VERIZON COMMUNICATIONS INC,0.63%,0
2016 Q1,WBC,WABCO HOLDINGS INC,0.27%,-1
2016 Q1,WFC,WELLS FARGO & CO,18.04%,0
2016 Q1,WMT,WALMART INC,2.94%,-1
2016 Q2,1396924D,LIBERTY MEDIA CORP - A,0.00%,-1
2016 Q2,1396926D,LIBERTY MEDIA CORP - C,0.00%,-1
2016 Q2,1811934D,MEDIA GENERAL INC,0.05%,0
2016 Q2,9876540D,FORMER CHARTER COMMUNICATION,0.00%,-1
2016 Q2,9999825D,LIBERTY GLOBAL PLC LILAC - A,0.07%,1
2016 Q2,9999826D,LIBERTY GLOBAL PLC LILAC - C,0.03%,1
2016 Q2,AAPL,APPLE INC,1.12%,1
2016 Q2,AXP,AMERICAN EXPRESS CO,7.10%,0
2016 Q2,AXTA,AXALTA COATING SYSTEMS LTD,0.48%,0
2016 Q2,BK,BANK OF NEW YORK MELLON CORP,0.62%,0
2016 Q2,CHTR,CHARTER COMMUNICATIONS INC-A,1.65%,1
2016 Q2,COST,COSTCO WHOLESALE CORP,0.52%,0
2016 Q2,DE,DEERE & CO,1.37%,-1
2016 Q2,DNOW,NOW INC,0.03%,0
2016 Q2,DVA,DAVITA INC,2.30%,0
2016 Q2,FWONA,LIBERTY MEDIA CORP-LIBERTY-A,0.04%,1
2016 Q2,FWONK,LIBERTY MEDIA CORP-LIBERTY-C,0.07%,1
2016 Q2,GE,GENERAL ELECTRIC CO,0.26%,0
2016 Q2,GHC,GRAHAM HOLDINGS CO-CLASS B,0.04%,0
2016 Q2,GM,GENERAL MOTORS CO,1.09%,0
2016 Q2,GS,GOLDMAN SACHS GROUP INC,1.26%,0
2016 Q2,IBM,INTL BUSINESS MACHINES CORP,9.51%,0
2016 Q2,JNJ,JOHNSON & JOHNSON,0.03%,0
2016 Q2,KHC,KRAFT HEINZ CO/THE,22.21%,0
2016 Q2,KMI,KINDER MORGAN INC,0.38%,0
2016 Q2,KO,COCA-COLA CO/THE,13.98%,0
2016 Q2,LBTYA,LIBERTY GLOBAL PLC-A,0.43%,1
2016 Q2,LBTYK,LIBERTY GLOBAL PLC- C,0.16%,0
2016 Q2,LEE,LEE ENTERPRISES,0.00%,0
2016 Q2,LSXMA,LIBERTY MEDIA COR-SIRIUSXM A,0.24%,1
2016 Q2,LSXMK,LIBERTY MEDIA COR-SIRIUSXM C,0.48%,1
2016 Q2,MA,MASTERCARD INC - A,0.34%,0
2016 Q2,MCO,MOODY'S CORP,1.78%,0
2016 Q2,MDLZ,MONDELEZ INTERNATIONAL INC-A,0.02%,0
2016 Q2,MTB,M & T BANK CORP,0.49%,0
2016 Q2,NWS.A,NEWS CORP-CL A,0.19%,0
2016 Q2,PG,PROCTER & GAMBLE CO/THE,0.02%,0
2016 Q2,PSX,PHILLIPS 66,4.82%,1
2016 Q2,QSR,RESTAURANT BRANDS INTERN,0.27%,0
2016 Q2,SNY,SANOFI-ADR,0.13%,0
2016 Q2,SU,SUNCOR ENERGY INC,0.48%,-1
2016 Q2,TMJ,TORCHMARK CORP,0.30%,0
2016 Q2,UPS,UNITED PARCEL SERVICE-CL B,0.00%,0
2016 Q2,USB,US BANCORP,2.64%,0
2016 Q2,USG,USG CORP,0.81%,0
2016 Q2,V,VISA INC-CLASS A SHARES,0.59%,0
2016 Q2,VRSK,VERISK ANALYTICS INC,0.10%,0
2016 Q2,VRSN,VERISIGN INC,0.86%,-1
2016 Q2,VZ,VERIZON COMMUNICATIONS INC,0.65%,0
2016 Q2,WBC,WABCO HOLDINGS INC,0.23%,0
2016 Q2,WFC,WELLS FARGO & CO,17.50%,0
2016 Q2,WMT,WALMART INC,2.26%,-1
2016 Q3,1811934D,MEDIA GENERAL INC,0.00%,-1
2016 Q3,9999825D,LIBERTY GLOBAL PLC LILAC - A,0.06%,0
2016 Q3,9999826D,LIBERTY GLOBAL PLC LILAC - C,0.03%,0
2016 Q3,AAL,AMERICAN AIRLINES GROUP INC,0.62%,1
2016 Q3,AAPL,APPLE INC,1.34%,0
2016 Q3,AXP,AMERICAN EXPRESS CO,7.54%,0
2016 Q3,AXTA,AXALTA COATING SYSTEMS LTD,0.51%,0
2016 Q3,BK,BANK OF NEW YORK MELLON CORP,0.65%,1
2016 Q3,CHTR,CHARTER COMMUNICATIONS INC-A,1.98%,1
2016 Q3,COST,COSTCO WHOLESALE CORP,0.51%,0
2016 Q3,DAL,DELTA AIR LINES INC,0.19%,1
2016 Q3,DE,DEERE & CO,1.40%,-1
2016 Q3,DNOW,NOW INC,0.03%,0
2016 Q3,DVA,DAVITA INC,1.98%,0
2016 Q3,FWONA,LIBERTY MEDIA CORP-LIBERTY-A,0.03%,-1
2016 Q3,FWONK,LIBERTY MEDIA CORP-LIBERTY-C,0.07%,-1
2016 Q3,GE,GENERAL ELECTRIC CO,0.24%,0
2016 Q3,GHC,GRAHAM HOLDINGS CO-CLASS B,0.04%,0
2016 Q3,GM,GENERAL MOTORS CO,1.23%,0
2016 Q3,GS,GOLDMAN SACHS GROUP INC,1.37%,0
2016 Q3,IBM,INTL BUSINESS MACHINES CORP,10.02%,0
2016 Q3,JNJ,JOHNSON & JOHNSON,0.03%,0
2016 Q3,KHC,KRAFT HEINZ CO/THE,22.63%,0
2016 Q3,KMI,KINDER MORGAN INC,0.36%,-1
2016 Q3,KO,COCA-COLA CO/THE,13.14%,0
2016 Q3,LBTYA,LIBERTY GLOBAL PLC-A,0.54%,1
2016 Q3,LBTYK,LIBERTY GLOBAL PLC- C,0.19%,0
2016 Q3,LEE,LEE ENTERPRISES,0.00%,0
2016 Q3,LSXMA,LIBERTY MEDIA COR-SIRIUSXM A,0.27%,1
2016 Q3,LSXMK,LIBERTY MEDIA COR-SIRIUSXM C,0.58%,1
2016 Q3,MA,MASTERCARD INC - A,0.39%,0
2016 Q3,MCO,MOODY'S CORP,2.07%,0
2016 Q3,MDLZ,MONDELEZ INTERNATIONAL INC-A,0.02%,0
2016 Q3,MTB,M & T BANK CORP,0.49%,0
2016 Q3,NWS.A,NEWS CORP-CL A,0.17%,0
2016 Q3,PG,PROCTER & GAMBLE CO/THE,0.02%,0
2016 Q3,PSX,PHILLIPS 66,5.05%,1
2016 Q3,QSR,RESTAURANT BRANDS INTERN,0.29%,0
2016 Q3,SNY,SANOFI-ADR,0.12%,0
2016 Q3,SU,SUNCOR ENERGY INC,0.00%,-1
2016 Q3,TMJ,TORCHMARK CORP,0.32%,0
2016 Q3,UAL,UNITED AIRLINES HOLDINGS INC,0.18%,1
2016 Q3,UPS,UNITED PARCEL SERVICE-CL B,0.01%,0
2016 Q3,USB,US BANCORP,2.83%,0
2016 Q3,USG,USG CORP,0.78%,0
2016 Q3,V,VISA INC-CLASS A SHARES,0.68%,1
2016 Q3,VRSK,VERISK ANALYTICS INC,0.10%,0
2016 Q3,VRSN,VERISIGN INC,0.79%,0
2016 Q3,VZ,VERIZON COMMUNICATIONS INC,0.61%,0
2016 Q3,WBC,WABCO HOLDINGS INC,0.30%,1
2016 Q3,WFC,WELLS FARGO & CO,16.49%,0
2016 Q3,WMT,WALMART INC,0.73%,-1
2016 Q4,1856613D,MONSANTO CO,0.57%,1
2016 Q4,9999825D,LIBERTY GLOBAL PLC LILAC - A,0.04%,0
2016 Q4,9999826D,LIBERTY GLOBAL PLC LILAC - C,0.02%,0
2016 Q4,AAL,AMERICAN AIRLINES GROUP INC,1.44%,1
2016 Q4,AAPL,APPLE INC,4.49%,1
2016 Q4,AXP,AMERICAN EXPRESS CO,7.59%,0
2016 Q4,AXTA,AXALTA COATING SYSTEMS LTD,0.43%,0
2016 Q4,BK,BANK OF NEW YORK MELLON CORP,0.69%,1
2016 Q4,CHTR,CHARTER COMMUNICATIONS INC-A,1.84%,0
2016 Q4,COST,COSTCO WHOLESALE CORP,0.47%,0
2016 Q4,DAL,DELTA AIR LINES INC,2.00%,1
2016 Q4,DE,DEERE & CO,0.00%,-1
2016 Q4,DNOW,NOW INC,0.00%,-1
2016 Q4,DVA,DAVITA INC,1.67%,0
2016 Q4,FWONA,LIBERTY MEDIA CORP-LIBERTY-A,0.00%,-1
2016 Q4,FWONK,LIBERTY MEDIA CORP-LIBERTY-C,0.00%,-1
2016 Q4,GE,GENERAL ELECTRIC CO,0.23%,0
2016 Q4,GHC,GRAHAM HOLDINGS CO-CLASS B,0.04%,0
2016 Q4,GM,GENERAL MOTORS CO,1.18%,0
2016 Q4,GS,GOLDMAN SACHS GROUP INC,1.77%,0
2016 Q4,IBM,INTL BUSINESS MACHINES CORP,9.11%,0
2016 Q4,JNJ,JOHNSON & JOHNSON,0.03%,0
2016 Q4,KHC,KRAFT HEINZ CO/THE,19.21%,0
2016 Q4,KMI,KINDER MORGAN INC,0.00%,-1
2016 Q4,KO,COCA-COLA CO/THE,11.21%,0
2016 Q4,LBTYA,LIBERTY GLOBAL PLC-A,0.42%,0
2016 Q4,LBTYK,LIBERTY GLOBAL PLC- C,0.15%,0
2016 Q4,LEE,LEE ENTERPRISES,0.00%,-1
2016 Q4,LSXMA,LIBERTY MEDIA COR-SIRIUSXM A,0.23%,0
2016 Q4,LSXMK,LIBERTY MEDIA COR-SIRIUSXM C,0.51%,0
2016 Q4,LUV,SOUTHWEST AIRLINES CO,1.46%,1
2016 Q4,MA,MASTERCARD INC - A,0.34%,0
2016 Q4,MCO,MOODY'S CORP,1.57%,0
2016 Q4,MDLZ,MONDELEZ INTERNATIONAL INC-A,0.02%,0
2016 Q4,MTB,M & T BANK CORP,0.57%,0
2016 Q4,NWS.A,NEWS CORP-CL A,0.17%,0
2016 Q4,PG,PROCTER & GAMBLE CO/THE,0.02%,0
2016 Q4,PSX,PHILLIPS 66,4.71%,0
2016 Q4,QSR,RESTAURANT BRANDS INTERN,0.27%,0
2016 Q4,SIRI,SIRIUS XM HOLDINGS INC,0.50%,1
2016 Q4,SNY,SANOFI-ADR,0.11%,0
2016 Q4,TMJ,TORCHMARK CORP,0.32%,0
2016 Q4,UAL,UNITED AIRLINES HOLDINGS INC,1.43%,1
2016 Q4,UPS,UNITED PARCEL SERVICE-CL B,0.00%,0
2016 Q4,USB,US BANCORP,2.95%,0
2016 Q4,USG,USG CORP,0.76%,0
2016 Q4,V,VISA INC-CLASS A SHARES,0.56%,0
2016 Q4,VRSK,VERISK ANALYTICS INC,0.09%,0
2016 Q4,VRSN,VERISIGN INC,0.67%,0
2016 Q4,VZ,VERIZON COMMUNICATIONS INC,0.00%,-1
2016 Q4,WBC,WABCO HOLDINGS INC,0.24%,0
2016 Q4,WFC,WELLS FARGO & CO,17.86%,0
2016 Q4,WMT,WALMART INC,0.07%,-1
2017 Q1,1856613D,MONSANTO CO,0.56%,0
2017 Q1,9999825D,LIBERTY GLOBAL PLC LILAC - A,0.04%,0
2017 Q1,9999826D,LIBERTY GLOBAL PLC LILAC - C,0.02%,0
2017 Q1,AAL,AMERICAN AIRLINES GROUP INC,1.29%,1
2017 Q1,AAPL,APPLE INC,11.48%,1
2017 Q1,AXP,AMERICAN EXPRESS CO,7.41%,0
2017 Q1,AXTA,AXALTA COATING SYSTEMS LTD,0.46%,0
2017 Q1,BK,BANK OF NEW YORK MELLON CORP,0.96%,1
2017 Q1,CHTR,CHARTER COMMUNICATIONS INC-A,1.91%,0
2017 Q1,COST,COSTCO WHOLESALE CORP,0.45%,0
2017 Q1,DAL,DELTA AIR LINES INC,1.56%,-1
2017 Q1,DVA,DAVITA INC,1.62%,0
2017 Q1,GE,GENERAL ELECTRIC CO,0.19%,0
2017 Q1,GHC,GRAHAM HOLDINGS CO-CLASS B,0.04%,0
2017 Q1,GM,GENERAL MOTORS CO,1.09%,0
2017 Q1,GS,GOLDMAN SACHS GROUP INC,1.56%,0
2017 Q1,IBM,INTL BUSINESS MACHINES CORP,6.95%,-1
2017 Q1,JNJ,JOHNSON & JOHNSON,0.03%,0
2017 Q1,KHC,KRAFT HEINZ CO/THE,18.27%,0
2017 Q1,KO,COCA-COLA CO/THE,10.49%,0
2017 Q1,LBTYA,LIBERTY GLOBAL PLC-A,0.45%,0
2017 Q1,LBTYK,LIBERTY GLOBAL PLC- C,0.16%,0
2017 Q1,LSXMA,LIBERTY MEDIA COR-SIRIUSXM A,0.25%,1
2017 Q1,LSXMK,LIBERTY MEDIA COR-SIRIUSXM C,0.53%,1
2017 Q1,LUV,SOUTHWEST AIRLINES CO,1.58%,1
2017 Q1,MA,MASTERCARD INC - A,0.34%,0
2017 Q1,MCO,MOODY'S CORP,1.71%,0
2017 Q1,MDLZ,MONDELEZ INTERNATIONAL INC-A,0.02%,0
2017 Q1,MTB,M & T BANK CORP,0.51%,0
2017 Q1,NWS.A,NEWS CORP-CL A,0.00%,-1
2017 Q1,PG,PROCTER & GAMBLE CO/THE,0.02%,0
2017 Q1,PSX,PHILLIPS 66,3.95%,0
2017 Q1,QSR,RESTAURANT BRANDS INTERN,0.29%,0
2017 Q1,SIRI,SIRIUS XM HOLDINGS INC,0.55%,1
2017 Q1,SNY,SANOFI-ADR,0.11%,0
2017 Q1,TMJ,TORCHMARK CORP,0.30%,0
2017 Q1,UAL,UNITED AIRLINES HOLDINGS INC,1.26%,0
2017 Q1,UPS,UNITED PARCEL SERVICE-CL B,0.00%,0
2017 Q1,USB,US BANCORP,2.71%,0
2017 Q1,USG,USG CORP,0.77%,0
2017 Q1,V,VISA INC-CLASS A SHARES,0.58%,0
2017 Q1,VRSK,VERISK ANALYTICS INC,0.08%,0
2017 Q1,VRSN,VERISIGN INC,0.70%,0
2017 Q1,VZ,VERIZON COMMUNICATIONS INC,0.00%,0
2017 Q1,WBC,WABCO HOLDINGS INC,0.21%,-1
2017 Q1,WFC,WELLS FARGO & CO,16.49%,0
2017 Q1,WMT,WALMART INC,0.06%,0
2017 Q2,1856613D,MONSANTO CO,0.59%,0
2017 Q2,9999825D,LIBERTY GLOBAL PLC LILAC - A,0.04%,0
2017 Q2,9999826D,LIBERTY GLOBAL PLC LILAC - C,0.02%,0
2017 Q2,AAL,AMERICAN AIRLINES GROUP INC,1.46%,-1
2017 Q2,AAPL,APPLE INC,11.56%,1
2017 Q2,AXP,AMERICAN EXPRESS CO,7.88%,0
2017 Q2,AXTA,AXALTA COATING SYSTEMS LTD,0.46%,0
2017 Q2,BK,BANK OF NEW YORK MELLON CORP,1.58%,1
2017 Q2,CHTR,CHARTER COMMUNICATIONS INC-A,1.96%,0
2017 Q2,COST,COSTCO WHOLESALE CORP,0.43%,0
2017 Q2,DAL,DELTA AIR LINES INC,1.76%,-1
2017 Q2,DVA,DAVITA INC,1.54%,0
2017 Q2,GE,GENERAL ELECTRIC CO,0.00%,-1
2017 Q2,GHC,GRAHAM HOLDINGS CO-CLASS B,0.04%,0
2017 Q2,GM,GENERAL MOTORS CO,1.29%,1
2017 Q2,GS,GOLDMAN SACHS GROUP INC,1.50%,0
2017 Q2,IBM,INTL BUSINESS MACHINES CORP,5.13%,-1
2017 Q2,JNJ,JOHNSON & JOHNSON,0.03%,0
2017 Q2,KHC,KRAFT HEINZ CO/THE,17.20%,0
2017 Q2,KO,COCA-COLA CO/THE,11.06%,0
2017 Q2,LBTYA,LIBERTY GLOBAL PLC-A,0.40%,0
2017 Q2,LBTYK,LIBERTY GLOBAL PLC- C,0.14%,0
2017 Q2,LSXMA,LIBERTY MEDIA COR-SIRIUSXM A,0.38%,1
2017 Q2,LSXMK,LIBERTY MEDIA COR-SIRIUSXM C,0.80%,1
2017 Q2,LUV,SOUTHWEST AIRLINES CO,1.83%,0
2017 Q2,MA,MASTERCARD INC - A,0.37%,0
2017 Q2,MCO,MOODY'S CORP,1.85%,0
2017 Q2,MDLZ,MONDELEZ INTERNATIONAL INC-A,0.02%,0
2017 Q2,MTB,M & T BANK CORP,0.54%,0
2017 Q2,PG,PROCTER & GAMBLE CO/THE,0.02%,0
2017 Q2,PSX,PHILLIPS 66,4.12%,0
2017 Q2,QSR,RESTAURANT BRANDS INTERN,0.33%,0
2017 Q2,SIRI,SIRIUS XM HOLDINGS INC,0.47%,-1
2017 Q2,SNY,SANOFI-ADR,0.12%,0
2017 Q2,STOR,STORE CAPITAL CORP,0.26%,1
2017 Q2,SYF,SYNCHRONY FINANCIAL,0.32%,1
2017 Q2,TMJ,TORCHMARK CORP,0.30%,0
2017 Q2,UAL,UNITED AIRLINES HOLDINGS INC,1.31%,-1
2017 Q2,UPS,UNITED PARCEL SERVICE-CL B,0.00%,0
2017 Q2,USB,US BANCORP,2.72%,0
2017 Q2,USG,USG CORP,0.70%,0
2017 Q2,V,VISA INC-CLASS A SHARES,0.61%,0
2017 Q2,VRSK,VERISK ANALYTICS INC,0.08%,0
2017 Q2,VRSN,VERISIGN INC,0.74%,0
2017 Q2,VZ,VERIZON COMMUNICATIONS INC,0.00%,0
2017 Q2,WBC,WABCO HOLDINGS INC,0.01%,-1
2017 Q2,WFC,WELLS FARGO & CO,15.99%,-1
2017 Q2,WMT,WALMART INC,0.07%,0
2017 Q3,1856613D,MONSANTO CO,0.60%,1
2017 Q3,9999825D,LIBERTY GLOBAL PLC LILAC - A,0.04%,0
2017 Q3,9999826D,LIBERTY GLOBAL PLC LILAC - C,0.02%,0
2017 Q3,AAL,AMERICAN AIRLINES GROUP INC,1.26%,0
2017 Q3,AAPL,APPLE INC,11.63%,1
2017 Q3,AXP,AMERICAN EXPRESS CO,7.72%,0
2017 Q3,AXTA,AXALTA COATING SYSTEMS LTD,0.38%,0
2017 Q3,BAC,BANK OF AMERICA CORP,9.68%,1
2017 Q3,BK,BANK OF NEW YORK MELLON CORP,1.50%,0
2017 Q3,CHTR,CHARTER COMMUNICATIONS INC-A,1.74%,-1
2017 Q3,COST,COSTCO WHOLESALE CORP,0.40%,0
2017 Q3,DAL,DELTA AIR LINES INC,1.44%,0
2017 Q3,DVA,DAVITA INC,1.29%,0
2017 Q3,GHC,GRAHAM HOLDINGS CO-CLASS B,0.04%,0
2017 Q3,GM,GENERAL MOTORS CO,1.36%,0
2017 Q3,GS,GOLDMAN SACHS GROUP INC,1.46%,0
2017 Q3,IBM,INTL BUSINESS MACHINES CORP,3.02%,-1
2017 Q3,JNJ,JOHNSON & JOHNSON,0.02%,0
2017 Q3,KHC,KRAFT HEINZ CO/THE,14.21%,0
2017 Q3,KO,COCA-COLA CO/THE,10.13%,0
2017 Q3,LBTYA,LIBERTY GLOBAL PLC-A,0.39%,0
2017 Q3,LBTYK,LIBERTY GLOBAL PLC- C,0.14%,0
2017 Q3,LSXMA,LIBERTY MEDIA COR-SIRIUSXM A,0.35%,0
2017 Q3,LSXMK,LIBERTY MEDIA COR-SIRIUSXM C,0.73%,0
2017 Q3,LUV,SOUTHWEST AIRLINES CO,1.50%,0
2017 Q3,MA,MASTERCARD INC - A,0.39%,0
2017 Q3,MCO,MOODY'S CORP,1.93%,0
2017 Q3,MDLZ,MONDELEZ INTERNATIONAL INC-A,0.01%,0
2017 Q3,MTB,M & T BANK CORP,0.49%,0
2017 Q3,PG,PROCTER & GAMBLE CO/THE,0.02%,0
2017 Q3,PSX,PHILLIPS 66,4.16%,0
2017 Q3,QSR,RESTAURANT BRANDS INTERN,0.30%,0
2017 Q3,SIRI,SIRIUS XM HOLDINGS INC,0.43%,0
2017 Q3,SNY,SANOFI-ADR,0.11%,0
2017 Q3,STOR,STORE CAPITAL CORP,0.26%,0
2017 Q3,SYF,SYNCHRONY FINANCIAL,0.36%,1
2017 Q3,TMJ,TORCHMARK CORP,0.29%,0
